Results of 3 bytes, method: ownmethod
de043f4cdb5b6770c43c43b70c3a398a491f8180709930f986feb116ac981fa4 , 1909
998b16e59399ea9856f82e8b94d33c9c6e8eb86829f61c4f1758da19522bfe5e , 585
f1cbaa407e5b2b722ae1e58e2579b07635c6b3a5ec32fc8d5554e96e897833f1 , 394
acb701d2ff33edeecc1f8e538bcfc0c71453c534579ada10a97ab59e953a166c , 25
ac10d1ef09d16edbc3c0bbab67f2a9eebf33cf47ac49b3b947622c6c9bbe03bb , 156
507c6c61ec0abd7adff2ffd3c039b250284a63908267da44c7817b17607b050c , 202
449b6cff1a9dd515ab75cec46b6fc9cb08b361bab5d66b05a46111d107f8c1b9 , 898
772b9bac1ba6a95042fbd9875e785c03d906b55b1ea20c3afee9477d89ba05f1 , 947
4e9f5592f60b6cb9005dcf379ed73f1ceee06457a16ffd24b6186a4349f12092 , 209
67c623f983bd0ae6890a0b4e991b5cd71b4ece0ef9494109f870129aeef5c981 , 298
672b2b8c8b427d20c25b14e6a2f559554a78015584a799300213a8f1ed771aac , 1042
08e35ccb3aeb75d39fb262249638bc67b8b631a38034f8216b518dc0d78659fc , 602
ae588087c783b7a3617c0d5527de4ef941229bf941356fcfbd9244123af91db5 , 1082
5a3fd51ed3a0633c6988eb43686f2315d2581c81b23681d1ea240c9375dc07f6 , 169
6ed7dbf050b7f4b1ee25844fbeb288279ffcc8263beec2c3ed97808b3c14d4cf , 1271
c8b72947d8a0126536f9ec0fceff0cb1357fd265be56694267080321770f780d , 634
e4c51d8aabd14afc57234fc83a3667927e806245d11a86b3686230af7cb46e48 , 421
90b1ed89f5233bca65a70273bceca5d12a9234fed9423b58d58b234e8e550cb0 , 1173
c44d1f1ad0886f0e0ac96a8310703bf9628c50e01542873ace1f0cffb4ad91e9 , 4946
3a295a1b53989498175874c75fb0046a72ec2c1bca5874a0a90d2b5ae891a77e , 3247
c977c66e126cf746f1ee638d1f8af311de8ac46f24178119925d9b83971e9d58 , 463
872f89260ddc0e30f79f64094669d0ae7a9509ef1808d2a61b6d6543cdcd490d , 332
9912b85eca1530923aacda85315c8bab4171db724940665ef4b5b03a3759ceb7 , 2178
ff50006f3b9cef13f889daf5ce94f34a30ef5270726bc437397df96480c66302 , 478
5be37be8bd35395dcb26d87385ad3fb3f4adc271218979e5a12884032a181f87 , 280
e7104868dc327965e64cc8bedb2d60d50b84fb50509a6e7cec7c3e84915004a4 , 471
643f53fffc6ea83d0bfe74975c3d637dc0ba3a540261d7c32bd7ea4df3ba2bcb , 259
c2ba9049ff7789f1ca6a6f8a2ca69a6f459cc1b2e1025309fb3cf54d5fa85a3a , 671
9e290e401db5a39081bf696406936c4ebb6fe45db0746ad83792c2dd0ddcacd3 , 1737
0b2c6dda6f9e7bc7ec919f8b35151c89ad242557b72d50b69b78ce1e6f2c4a9f , 371
b84ab9c8009631fbccab935ebedcbe1647ba55fe61a273bb078924e5886ac193 , 1039
293e79a50cc2c9c5b4052b335e783ba16b101e755bd95df080f73b663fbe3eb6 , 37
08f7fb1a0445489f52e5a2ba4460305c289bd713005095e94ad362651d16ff10 , 204
9b0af256ed44fe69385236915e227a6cdf013a5ce85832f0a9813bf639d0dc1c , 3138
0382071162b1ac0dc3389916e86cc5fb0c6e155ba02217a16d1cf7ee9de2dfd2 , 2568
03d8a2dea1a289dc525c77caae180de199fee59583f3e3e08e19cbcec3b577cc , 1401
7e4ee9103d5a0c368ee73eff91e0903b23f4a2926b1d62857b445f76ae691042 , 2132
8d5c788411fbcd2e8f069affcb342187d671437a4b4f6f815e4dfe5f24a5a24d , 1860
27215951308dad1938ec4736baebe547f5ac03d555055c1d6e41c96de9a223e2 , 533
90070a75c7361b850787d0ed61d1708a17042687a32ffe420397c550a40eaffb , 1236
49bad061b212925a06a344614a95925ed03670b24df7f417e6a99316992a4edb , 55
f11ebe4e5670752d608991d0901db03385f6401c4dd723e2e359930879b9a2e6 , 521
bf87c417f1c514d36f675bb3fa225a3cef36c1506015761470d802f5f1085d16 , 566
576e59423383fd30f4e3ca0cdef7f596ac81dfdffcf0ebe709a6515581c842fc , 249
3907d63d5978d01b679804f604e42aedc78f5f9d257ed2a038ad6ade8d86a6b7 , 1414
6880d651c84ddbfaa5e2cd3c5e2fb61a6393dad77a11b433c8eb20d95080a362 , 877
93e78fae40b9211802c14e29169fc59b391e989addbe22797eddfb8a48d67a5f , 483
badc0963033542e36d151ed7a0507cf9065d6e0e82d854183d4c728dbeffc001 , 2458
b21f997b1e16647ab84001db90a0d56eb791523c7fe2ceb45fadf8f9ccd60c75 , 562
728f3d30deeb295a6fd1f3943f39023915039f43b58286291095e2ccf4d7d88b , 2172
f7a490023800d9619a15605f51471f880a99c5d2eb55f1319ab3d23714c3c7ff , 810
a2d6685722523288e264772614885eba46f17065c8a9ef956a2ddd4eb95f0de1 , 1184
1e7fa2040164d3889e677ef60400108bc26ff2055cebfeeef3195cfbef81867d , 1374
f9f8907e94c1fe7f7778b6ce695e431f8a138bbc24f051c458afacf13b12c471 , 2338
23d2a46021cd6cc601cc9c76861f5f1d8e759caa3b0f877072a61ef9ade9dc4a , 112
8e13d2ff7e7d10da68facf2709bc0f0f529ffd8237de8e2db61133ba366a79ef , 342
c629ceefd21b1c44be1d1c24228cd1c722058ced0082b0afed4970bc19ea9721 , 332
8d89aff76286cf5775dd44200141ffb46e5426769a09a95158f6f615debb1bbe , 3285
391f758e11b6c08221258f8b8781b6ec336ddc7490bb8aaa29dd654412604d17 , 434
49c33b727e974dbb5c77c1e01c544c12eca656f30cbdf2ade8a5ebc80f86899a , 390
d4a14ccfacd633f6500e175d951f502bb0ec544c728e5c9ca63e94a13bd4fd42 , 984
93b58618bf8257dda6bd503df08f469706c89d242ccba5f0605ae0658a52a8dc , 128
189d67c21b049e8da76926a828dfdcb94ec043d4f6c00c66b66e4e9ec096bc8a , 899
ee8f3ad735b3b636e92d90ad440c78793cda7b295dc98caa0ca6d7c6d7eaab3e , 2479
7cb1851c83a87e528add17e4c9184dad0f0ded2af947bbf396d233a3a46796d5 , 2682
bc5575e9ee076fcc3c1e03638814ade117d48bbd69adb1bd43e9ba93fd3931e9 , 583
7cb75b4bd2b9eca1570cb8db871a1e68fa9739764f6b14fe71f4d516c07cf56d , 1124
b085b39c6de682af2aef0e75085e11bb81b24f7323398826368d9086b4111d10 , 49
f244a2bddb5b89d4f67cc7d09f337926db45e471914d7bf324e71d5c0e7851a3 , 411
65d750a18a193796ca1fa90f393d7901ea6cbfddd9e1ad8c3f1be8d89f15b47e , 364
47b2d17f0e958998023d531702e55f55f2ffd4d56e86a190222054e4edf13d70 , 759
05057ec954c65e84dcab285b9617ca67e4265dc6a45d8add41bc9ffd2d3b2b4e , 234
341b3a5f0dc4d0124aa1b8888aacb5f685f01415c9e7f2f98b06d8dd97693206 , 166
a75ca0910f57bf4e5ffcc1ad5df57bb05ac1a26aa0b2ed741b92827cf2e6214c , 1750
a24e5f516e8a0e0c9501776c2ce6972eefe98f0d4c273f97f38ad8eded09e60d , 1407
9b2f5e678061f4a9c71ffc2fb7676aeb1e42bd4af3a8b24d53d430ac6660f026 , 1886
7c34a1a15c602a839a54a01490ef4a00a3fcdb4470ee43a17fdcff10f229bc86 , 521
17599eb669c40ad668e86deeca7275e927dbeaa24b1b53c15c8b4eef56c215e0 , 265
74ee42c53bdad317c2aa35436d7591fe364168a4e14708347867fedb3cfdc3a2 , 166
9ccc80573b9a7c4285e8c1754da05b460c54440bec3cf91f137582930beb8dcd , 6
080a30a0b7af2d04f64baf57b3a86a5926db67c3b8ec97423f483fcaaba1b01b , 129
6a248482598b770c7ebe490d8e2205413c6c027c8ce569508cf8da4000184068 , 745
fc48570922d262818304f3943d859124b50bcd2857b2f8a1d726303ae2186a9f , 13
cb67b29bae9414ebd3fa6d93cea5dd9878db571e8047d3b7825165717745cda0 , 2319
0caf265763c12fe387c7fae387054d3e0b0914566259d047f44488e10d49d8d2 , 384
937f8aac67500fcad2a5ac0827f59dfa7dacb14ed4ba8c1e26c331e2f210763c , 435
0395b378457d22ae3e3bfe3fd2e70a857aed0b90efc3d4cde6f3af23c115f023 , 2212
1731073ecfb930d51f4154b10a81e611b9a3f52a040c8d9222da7b0d0edf0502 , 379
228823501ad468ecd5c73b9e0aa5ccbc4b2b9399c8a87ff6366cd3fac5180b41 , 784
ae08f77028ea9b2dfbad41897079e06a4b51f470231ae47ea4604af2c9c9089f , 3870
3abac78ea57467f5a24e12de865c93cf45acc30d41ffa2bdc9e26ab853f6196a , 222
d55b1a7ff7575fd7817fdcccb5102e3032dcea2004da570505bc8f29be7a00ba , 1361
0e06f6aa5781e918d0b5ec1ab6f5d8d0645bb124296077342645c3578a039ad6 , 116
f461f9baa9b71295422dc738eb3c0a1ee2db8dc18b924ae744ca9c220f722b25 , 900
9e0091c677d0f3946d64547175a007b8e946b5c70434bd8815372100e8910c42 , 51
d755fc71ad02b5b5dc2e283774a6ac39c26253fbee99c418048e42c482dba696 , 2792
f764b2686491890d27457405a7c53d871a8f0ca1d027d48d58d506440d76cc0c , 492
4c95fc2cf30d9f2e9553b1392de255bf0e081fe233b11be274c5c6df374b27c9 , 2891
892ac6cb306626d25c0b5070699066831d76d3cd49c8a1ceccce85b92b4e28b6 , 749
9e8bc6283cd48b518cb959b02b08565acba2802206e26a93fae4e0fa5e00e455 , 1783
046c7d4e2c2f67f7794b4c6e84d308695c13c1ab97a43068e9c5687b2d494d93 , 63
ade8ffd34346563df7f9a4e128838d16acd88ef1a5d677b243b3428a421a8f52 , 1896
21006c041d842d59fd626e050463112ef61444a80ae8b40d65460da6fe50d301 , 2910
0fd3864bae2e23e64e83eca0e5c50d071db89c6f45d54c0d6533a54d66d82c62 , 1293
bb33a47dd18ef0fcd32b8d5a018c11243b36a1307aadecc407b36dec068cbbe7 , 2163
a647f2fe30f18766928627f1b8e5018615fd8fa3899655441cfe1f4c268ba500 , 90
e17ee6bb25a932bb00a05b218b96da0b17c7a861be26a5441cd1f70748a696f7 , 842
34095e4f4b00e9aadf2ddc552393d4b926a27be90ec400914d0d072fa2f4e8e6 , 97
19fc50e008aeee9098042bd329ea8cb80c630243a855c9aa2580d31240f6c71a , 3650
9e960c711f167490ae05d7e72c293c13f926588901042f9cf90647377a7ebe6a , 1629
66d6d29eaa35345f5d952fa9afa5d1f1b30a541beca35cb1ff6a11e4904b1087 , 224
ab52567e6d54c032aaaa544df055e18aec0c6e714379b5d26049e5112b8b4a67 , 1
997f5ae507acdb6937df2eb0b34ec6f12bb2a06d7d9a23cef292001623697386 , 648
7bb5927810931ea0932121d447e4138b6b26a3fe9db6260050e0081acda36ff2 , 1032
aae615c19475ba82c55e8e883cd979e69efbac87421402790495522ff851a167 , 599
2930b705064a2a921a68552147c8ef264f02c62466c18510f40725f07ba9b900 , 573
0a19bb927a72f7c265bee43dda0a1998181b00f657b65ec770b8f81592b0cf01 , 594
3e8b421561d48144b858fa84976a467d93f9e07148c3bc2c4b4064cb64049b43 , 1702
37e64195452c7b34b9b18f1c35b4064880ae0b4c9d837f434544536de52f634c , 910
1e0b78a846bd9a5b232d1c2f01e1f7bba6d04c3667894d65afe533bc3e55a4d0 , 626
0ff38f66b1f7d748436b5fddaa29306e039852144b929a83ad62c3ee4171f8c4 , 2644
c759597328cd02168f49285e12bdda925f2a117e16d78d87b9b6d0233ecb87c1 , 495
8f409e2ada323263e6a9d87cfb5fbc05c4b2ee69565938058bc015e315389e25 , 792
1da0338acf8741fdb4be1f61dd92965b7ceca9ba966fde57555678c694a36e73 , 217
743cfbd111741c4b81b5c65696d6b26c2df1679a39b55303cfde7ed88e49fd8a , 473
dcc229713c0972aae630f6edaaa437b137709a04e2e4f205de3cda68ec309f06 , 954
1204de38a648114927f5d41794b10db39249d5bd1ce71164f0c4ca308329b9dd , 1980
5f1ec8ffb77b2373e4e20774efff87ab016d21ce5563f3fa5e70479f958ccd78 , 2042
9348a5fd87c12c5a033539f1c9c521cfbf34e708a13106a8ef9b148017942c3b , 910
61dcb1819a8b67d3e1548c05d23ae7ab10349ab349026e25430d68da14589ff7 , 2354
698f345e4419851a1ff67f34b4bddeef675b2ef9858de919ca2374968938586e , 1857
47f54e63e909bf9b6e10f0d8a6fa48642fb3685f4ef0ab525568bec67d5ff08d , 6581
b5d815fd1568702ea80c11888b32a9644ebf09a5529288b111047a051c627fe3 , 1210
0da8b612834b43194c1b4356cdd2e1c6de6706381dac45c940dcbed323f6788a , 3550
f802ce7bfd8f92b50bbc7d428a53121ce84e77409ebe2732ff8df51ca74c7555 , 525
41e7d78687ff0941cc6a321d67cffa04db7b8608ef387e31601ac5bfbb05e9a9 , 824
db701b7c6587e97068e067e2f1b93e3d93b38f938e3e46900666af14c5072464 , 4021
52445fcccead19be8535816346473142286f9e9e36c114b63ea6be9420001ab4 , 1503
de971779e6cf9177bebb9dc46e60607542b31f5a374bf8ca45a024dcc6983198 , 206
b6d5998857402f0693dc46dbd1cd4d7e103945f60d337cc5df123fcbaa33dbe9 , 2391
5f10a90f004cd6ffeef2c49e521024b01e263a362abdaf47464b773d256e8955 , 2351
851bc34bb903c1d4726b62f4785ef3d716978940dea8e538dc82f2280b38e1b0 , 86
5d2b9a53902691e5a4e331badc6414059f81a2200fc73b374682d6434af724fc , 181
7468f0d5a371d7ed596580d3224fea242da9a6a249e519adb7c534fb0bd443fd , 1909
7f7fb7e68d91458adea8af95243620c2f6fa49f1f7c16b46cd4fe98b6a0c169f , 510
a2d5777162103e2c133804beb3a691d9ce5dfdb0e4e80ba926e29635e3261f8e , 1467
443eb2073045f5aa8f4ed14280c486786837b928fc3ff0a540a77b22ddab1c98 , 435
290a5fb632ecd83e531b10775fe2ea2a18ae88f9ef02c0639fda3f928ccc7806 , 2310
72551a199c8d0be1e961aae3f570a7f58c53c13955de0aff3cceb8b6be835aac , 1331
bc974cdec70c00ad7a1ec832c9bb056eb400683a0b35940d44c6c13e860b0548 , 555
bd1178367a8266c179ee2f7bfc561d7a7d7060e84ee27be5dd41199d99e5257b , 3305
849014766d8d8e890d944511e1044e6c99f832f44cc47b4f10727eef146fded2 , 735
3457ce10b2f91ffb4fc7e9bfc57f127754d6b79668847c6e68006d5db4f04003 , 3092
1c3c46cb9db2be6a0dbd91ad69df11989647b0ea7ecc48a79633d91f41f654b4 , 702
332d3b5ca264d87eb0ec77f253c5e68b4b9f04af8dede0a9f4985f335cc50fbd , 782
ab4162ddc30114450251ef1949b6fa6cb18d47f3786f4fd2330047e12cfbd19c , 138
498abd79b7001edc270a4f2fe27e1527ccf82091c0a24254d71fd288f443e5c1 , 2246
a6abf20f7c924d390ca62948eea63873a975104ce97447f4d051d10b6880ea02 , 46
22cf8d8bc003ffb048ead31702cd27226700f6b9e7c04bd22d53e7697370a850 , 657
707af9145ad85a60d068a8d11aef55f9879bfd3c46530a1490fbc464e6fb94d3 , 2058
f85c008b50e6f6c2995a6c14cefd6e14183db60ea899ac0524efe3150f878604 , 151
a391a25e0f0775bac51f51ce59716598a2892838cfb92b26653bc941179010e6 , 310
d96908134ae430425962fa83b7dd5870fa17078955812409fecb0f75a3df89fe , 1383
afde7ffbe7ed5928ebb47f97ac118cd82665559ca5e6c44b6baa8fe04269c6d7 , 2439
aa8a8e463660727f0e96613a62035655d5cac1e8b596cd3fb7e3a620184de020 , 5
1bc1a947400174789ce5a4ad894812c54170e05b687ba9adb64c5e7281ea6beb , 159
a6ecc365c4594e8c44ea0d165adfb36c58f18bc72d3ced49d5fdf93d0c4a4c7e , 2231
75da550b160bfb42dd3b2faaae1010cd7125aa8dd788e13abdde028d7a9fe746 , 1825
27d53033a6e3160772e1fedcd7dc1e7a04d3aebe401d6a9c8ab6e3b332065285 , 393
2f996e1d77fbf6fd2f82524e57068ff1886c3ca21e886236ff783d417f0d60d7 , 4944
66e85b59620821cdd9ab0f6ff06d878ea040b61f6e15bd57625bbbddefb9ec57 , 940
210370224e7fd0149894ff15d8ebf4fe356b4eab262cacbc05efff1e21c19d95 , 88
c4a08e337b8b0cdc7ee373cea941ff7e32ff24fcebdabd79cb9b5337e6e2eb24 , 1122
ec25790892444de1ceb5a05e3a49077ef67cd3738b7328958abef2b3c0f34ae9 , 385
0193e06048e24893a69ecfe4a1372a0ec5216438c6c18297fd4a02936c1a1097 , 2132
218d45ed13d3e07cbfc86804344e44b85beb8ea5a6e5a29604f69f9fb0f01745 , 3313
3dba3719aa110b7f459cc8d278f5f00f38687e1f69b88d6aff1da95c05607469 , 2321
d47f5bff2700c72364110f53364f06449c3e31b6a9006a6556e1429cab5a9c36 , 744
5cec5477c8c74e7d6b9e493fa1a1024554c9c765f08146e15155c7a019d1184a , 423
85a6baca4e1dfa04fb8b3a8b8a0f0179569cdd28ca1f2db79d4b916aeef6dee5 , 1047
1c9437e857a55437ffcb850baa0a19a62dff996dbdf973586a4d7ff0a02c52fd , 914
c446af7d8490f0780e98355d587ee7b97d01d1c49c91b45ecb5a2522451c004d , 154
5cb48f01c5c6cea2c00b2e652a9bf2b10a5b85fc7633d5bdd6bc184b415d0dd1 , 61
4de15e26a8cc0d7f66ba13b00b3af2b4291f0df8aef1fa57458b66f2853dfc27 , 620
9e9d26cd0186d1ee6cc87e7a97073672d973475d6248c5f429480ce7a97ee355 , 195
52dce4b9985a95f7ef20cbb983f20c718bdae19934063dd2a9e667cd829ff099 , 3087
3ff0b7c3d6b13cbc98a694a927996995f3f4ba8b9e6677e963cc7a99b992a55c , 323
84b903d56cd581f38df657aedd58bc467e2e565aeac2e44d25ff8786d4854d54 , 363
4d3e16133bc19891f922256d9514e42f64d288f43a3588b24168870520041756 , 760
b28da17ab902b912e9b3f99115203829cfbca54afe571670d39447c22c2353fa , 81
ec4b0b5311e0491b75dc58f73865e503738c139d2127dae2c22d1881108d437c , 542
68cf9306812b305b75c37fcf9d6f0d0ef3025f59f165396f70f298d0066dc7f5 , 367
72bac6dc300351e8dc6e1d7686feddf72c7159dae7785d208f03caad53fe72f0 , 167
4f48b1893b3ba8acbb09b22006a94a6d77d8b5030234f78d6e67b844f0bdb5f6 , 1297
2b3f2b7b7e05c3c05e858517a9606faef03fb62af0ce32d02b4fcb862bee0f2f , 1397
5fe08fb0a13caf4e8bf820c2d96b765bd8655706b2a4362930f3226857df31de , 743
fd2e076683328d12fbf7a087a3d58a81b3630d06213cddd41d085414b2b2ab81 , 156
d27c296d276dc1f9e0714122103ee4d5ceb40605079872acfbdfb98ecbd843a9 , 998
00c6101209621330c2a8d502cd0c9acd4c28aae40ed778ca18a3649c4bfbe5ca , 726
1c64fa253d7232fcfa7d8091505ba135009bb4887dd452fd1043426e373559cf , 2319
cb4c6aa6ce1080710542ec8c78e614825e176808e522751e4a9040ebab339a8c , 3130
c35edfcafc5860ed5fb7051f4b9e90f22f1d9238707744664297ab6fcd8a8390 , 54
e853934c3b7adc84a0a0ad9de20bea69487dcbefd91e0e8c134fd1cdcf8c62a8 , 220
65badfac2f9e70edbc09e2b951f7ddef4d05684c372193e2d44dc4863ce6e348 , 2248
7f1e7f649e175b554a44bd2e893c27158cb86137249af1b30dea5fe68d84bbaa , 3452
cd5e6608cfa72f490380ee55036830fe8a45398c91a039101d4ec191af2493cc , 2428
6af8954816701ac664e0cdb863f339ffb2abd365d5495f342f86f7fcda30d19c , 1136
3ade5bdc4a8548d1de502b5a3ada5e17bda447afafaf5fb65fb68193f3ddd3a0 , 1790
5bbc9ee1a7bdb8a5267bc4eab2991602ed105575c5c599069ed3a9865bf15bd2 , 1079
ca159578dd9b446436486128ef50aa78457a92f7f1d5e451ae369040c42f7f5b , 277
13ed364708849f99e703117c3696c1bb6a3dec5971b8a30db7bd615f6ef7b2c1 , 1379
1bc654e633f98843a6e7f429307c282bf3353485a9efcb5a0dc5ca1fd28bc3a0 , 1996
dd201948cf6df704be17b52981926adad4e6ff78a03870f2da0fdf24a3613f5d , 161
4dd36e2d2e9e7ef2bf6536e32c805cab05b032e61e9133be0ad58af87befa682 , 910
c6122510127aad1b69bf5058c60d6633cc0d51e6740e1b5056990fc64ee76c12 , 1910
a60778c8e0b08cf9865ba48c104ae902199f8ec0ddb9e7de159da5a262b5d4f1 , 2812
c9f1250d0239e3c5dbb18b6673ae0b253c51611f6d93455a7b4cedcb5d0b5cb0 , 259
bf89f3c7f17454f00220ccecc3a523bfdbcbf45f44f78338e06ec8489febc2ec , 604
4a81df679f60e13663742aba92ede9caf7cd6470d143f54aa3bfaadbcdc7e876 , 548
e5b47b8812c7be219ea4a4bb1315d45156df6165edd3f16e5f97aa9d20c8daaa , 1012
735808b02b90922ac670f51b6a13d3caee2342797d8adb16073e0a54f07ec7d3 , 338
1213f91316119fd10d8a0cd5c16283b224339eb8ef5311cd4b26fb6b1d5df4f0 , 1590
7714d376d0b87887b99dc6e683004cd18f1f6134e619ceb6991db3bde729e24c , 889
4c377e509c995853bbdf8a64c7f7278f755472c915d16b073817793722731237 , 29
df56179a8916431080d191fc73af8f980e7ccd904726453947a7a5a2da574622 , 1579
2e1caa3aa6f95af16aa6b0a166a6b3e028e2dee62da9a4fd586ec2b50d158173 , 702
9912b9064555f65c93fac0b8a4ff85d610fbc7cfdfa1a428646e9f9cc70b8f14 , 271
4e1043821701ac693b362a9c988afc0c9414775965fd8f9accd3a008368534fe , 501
adf7516c5e3250b5c37b5e9df6aeabec16a858696290a35d67615b3f8fcd1161 , 1411
6acf95b2274c514888214248895cef2e8ea12d508f7454c0db232ebe11fe6e08 , 1121
2b4e473f0ac78cbcc5b38537d7a5f48927aa559c41f9b24a6e4b4ddc1011a93c , 1158
56f94afa036d236ee6e52201eafe0ed081fdafa1f0f4e3795b0bef3beaa51e12 , 410
a4c32031634534e8adffe477b8ff985e72efb122e6c144102a70e6d5e13da7da , 791
52b9dfa0f3c1c3ce7bc9f616d44771d42c9717d6fb44c5b9d09098c2b2ce6bb1 , 41
c196113b376b94bfe157a76ed97c945705a71eef79dd0e02e0d9ecd766174179 , 396
cbdb44fb250951e82bb09dd8d3701782e038202063433401ec6c8586508e85b6 , 156
3c1ae48c833caad0c198ce37e46250a6e5314f2edc0917961f0be9af2943f544 , 561
d365506e0f76868a427b906eedc07487b3ad5fb129ca663a96521ab49c5c7de4 , 177
b99e2bb616695e99bb2a2d0470226f539c9a35db3fda79d667009488ec58404d , 1537
7bcf395bfbdde448c397583f10f4d3b718e081d5b9a89a29ad6850ffc4f0b3eb , 167
7d1e46ac2d6f4489642f9927ad4d9c2f68d4023f448bbd248129f41a961b61a6 , 162
f30f5cb75499d85e48ebb79adf9b6c0cde33d1c329374a2845ea62a30a5615e6 , 2153
52204fb5cf7bd05d773fc7008fe7e60bd796d323f2fa65d8d112e4b248db97fe , 584
7f89db09efe729392eec100cc650a3b5953cebfaf16ed132691c52f063760d89 , 56
72981cfec4cb899f653e0a2392baee3e63a847cf49bcb92ffe636b3fbea6c38d , 438
2bf7e0abda2613333b8b69b813a096f559980bffa308de49d11ce9dd36a231db , 2608
210d43a540a09735603d06e8861cf8615abb6557777cec35cf5cb29a1429e82d , 337
8cef7d16a416c88f986e74327a72ccf001e176fe688d8c9c4398a42aef2a1a5b , 2378
b17646f1cc1edcc9cedecb52243c17ac66354b28d7c240f0a9b4dc031f4cef7b , 423
ae4b4461ce08f2c86753b910e19203308af1aee7519c813c489a748d0c3c5477 , 1481
a857c35e23f4d05758014de24abbb0cbd09ada6072e8dd42e79f16de84c8e9ff , 826
1f0e1b9df6dc3ef52944d82e9d47f62605887d08bf4016fd905213045b4bba74 , 196
193156325be93169213219bb44dcd06392c780d0a8bd617eacd68087cba18add , 1134
68c2dbc1388cbcb8e9657ec72e468ee8662bbb072a289143d8d2fafabd55ee63 , 864
e21dbe87ce0f546cd3df2b96df822578baaf6137d142c93db6784968863248ab , 161
4eb3f7e296982c1ccff2bd07984798ef54cb87b9268270082fc9337e9a981729 , 1326
c5fa4af054102966dfd63f1d0284607f1bc7b519319e188318105ba8c0209867 , 2384
538785adfcab838ec4288e13528d4ab91f8738adb8ae6e808fb90bf90b99689a , 6480
3c736b2c98cb283b8411495d804f7a387e9f22919c80eebbd5ec78e452f0b7d7 , 258
20d44c9c9f6a6fd2163283f25b60b8111fa152979380b5fdb2770e92b58dc51e , 56
bbb06580155578be7c5a0d98dadc124b203e4778d28ca0dd9ebef1afd587a435 , 2359
d0cbe24126195c62b5fd6ed892361f9d84ebbb480daf77a3634b8c8aedd007ab , 389
ee74d6e8518823fad8b1f4433e9d870f012ba029a0540359b1253c3c502c2a6d , 754
46cb309dd188c04686044627322b879faa4f0d53bd3eccbda511b4e5c5de8c6a , 1506
50ce924a831a5f82a22b68a4590307f80d0c7729b62a597befffa6f66d6cc274 , 334
9ee1d29a6cd0704320d99f3448b721d174782e9b0558848a4813e42c8ccaff2a , 149
dd20e32b2348957f4229be4737617d76dd01fd7bd9dedf5a777e672066e58ef5 , 3185
5a8ac763870a07acc1eef9d3c5e03869dbd8b1a9cdb3c72813e82caf33330871 , 118
683e0aef4f05507e9e50d92831ea8d98b0aaa63f339ff69323d19242f72dabcc , 407
603a8c1506d3025e75361ded2d3281a4883811dd2269c646e7dc81f27d711514 , 805
2601ffe688a09fd8b005832b16a60b5cb1bca803d84d9f8de3d1b05db32c3dc1 , 460
8cd82b4ed885bde8b08ff5b85164a3ed49a82e22abd89bc54ab3621bb9ac8853 , 415
e4a6e9cbb84af6aa40d3d9f4ea41fd505336bb0502301e5bcf205b802e6928a0 , 455
c70218044627632e2ef87ab76e57af27776957d615695a2e7ae95ab1e0560ca3 , 751
3587f8f7cc40befd25d00f379d3ee6c4889fb2f6625aca8f6d252fed2e590f30 , 440
751dcb523c72604493bae5e62e017135fce3ae17185fc0432c40d3acaedc955b , 57
954a5fe97ad32e1951831e131b9a9021f350eac21451b8adcbfdbfec347eae93 , 655
18908eddaf48535456f5afc1610fe232197878cb568b379ac5801e55db93381a , 4666
1b97e9d8016975c645fd31e497cd7c7ed73844eb998d7fcfd474f3cb5d3fb09f , 643
ab770170aeccd012b7ba30407472308a451fc65068cdbba1fdde3173b80ebea1 , 25
3fe1752457f8a73cb18e730ad9e90f282584df65ed7c5ee22676e27b10ba7864 , 847
a8aeff8fe3349cdeabec3b03607dfd8cb6b42b5d0ebe21a73638984800011348 , 2024
c7e25d893e609f21a96c84a7ff19544faf51b2bc1138fb06124172745ec2db67 , 453
b70fd90c94c7f0569ac68505e936a2c2cbb78ecea365acc4106af55b78e227e7 , 593
a9a1a5e5ed7c25bf14d51e0b3176b70f75df13dd03b5e6f437f347d7e93dca33 , 391
d000ad54f4f1f8aa9b0e3cb0f992cdaa8e7e7a48472d2044d69a7317c04724f6 , 1135
deeca5d96bb662d1ac4aac24721e9011f10071532da52f580569616ac5e6afa1 , 388
5ebb71fe3ebbbb4cbbd4b52421330db2c604b5941b969cfc4394dad0c416ea26 , 278
ed7ac3e5b0f432c78e2b7cb6d76f2164666761ddbb830e7c6a24e319e635e8c0 , 579
884ca6b8ab2754ed07a3d5500ce875f8f5ab4bf728776177bc5b8993c13d2aa6 , 960
8125036abdfb406a3ab24ba60d913e67e4e15910a36ab14fee897814d6556ee3 , 1183
d020cb13d231388a92506548bcc792f929dad9d9ad3e424a77b9631fb0162c96 , 49
a3ac5285adcc63d2003c148fefcaf78b40e38423802ac3b5cc9fcac3979131d9 , 601
b31153ebe2408d6e4b9a8e59e54a278f870c823787bf238650c8e7846e40c2cf , 1129
d3dd3f631d5ec54bbccf2e55b3c92672c539ef9920a5862f965ba3d34e0abb70 , 38
a49d62a7d184e2f5ce8a5d9b70f8df48bf54f1289f59f3d9986416de20ac275a , 238
a8f686c4bf0c3ca5abd71c8397eaa24264ff59205d7d246ad4e6a1925f4f66be , 268
